id,name,state_id,state_code,country_id,country_code,latitude,longitude
1,Andorra la Vella,488,7,6,AD,42.50779,1.52109
2,Arinsal,493,4,6,AD,42.57205,1.48453
3,Canillo,489,2,6,AD,42.5676,1.59756
4,El Tarter,489,2,6,AD,42.57952,1.65362
5,Encamp,487,3,6,AD,42.53474,1.58014
6,Ordino,491,5,6,AD,42.55623,1.53319
7,Pas de la Casa,487,3,6,AD,42.54277,1.73361
8,Sant Julià de Lòria,490,6,6,AD,42.46372,1.49129
9,la Massana,493,4,6,AD,42.54499,1.51483
10,les Escaldes,492,8,6,AD,42.50729,1.53414
11,Abu Dhabi Island and Internal Islands City,3396,AZ,231,AE,24.4511,54.3969
12,Abu Dhabi Municipality,3396,AZ,231,AE,24.41361,54.43295
13,Adh Dhayd,3390,SH,231,AE,25.28812,55.88157
14,Ajman,3395,AJ,231,AE,25.40328,55.52341
15,Ajman City,3395,AJ,231,AE,25.40177,55.47878
16,Al Ain City,3396,AZ,231,AE,24.19167,55.76056
17,Al Ain Municipality,3396,AZ,231,AE,24.15223,55.8204
18,Al Batayih,3390,SH,231,AE,25.22317,55.74272
19,Al Dhafra,3396,AZ,231,AE,23.65745,53.72225
20,Al Fujairah City,3393,FU,231,AE,25.11641,56.34141
21,Al Fujairah Municipality,3393,FU,231,AE,25.13557,56.33279
22,Al Hamriyah,3390,SH,231,AE,25.46121,55.54813
23,Al Madam,3390,SH,231,AE,24.95536,55.7682
24,Al Shamkhah City,3396,AZ,231,AE,24.39268,54.70779
25,Ar Ruways,3396,AZ,231,AE,24.11028,52.73056
26,Bani Yas City,3396,AZ,231,AE,24.30978,54.62944
27,Dhaid,3390,SH,231,AE,25.26951,55.92024
28,Dibba Al Fujairah Municipality,3393,FU,231,AE,25.5858,56.24792
29,Dibba Al Hesn,3390,SH,231,AE,25.61593,56.26899
30,Dibba Al-Fujairah,3393,FU,231,AE,25.59246,56.26176
31,Dibba Al-Hisn,3393,FU,231,AE,25.61955,56.27291
32,Dubai,3391,DU,231,AE,25.0657,55.17128
33,Kalba,3390,SH,231,AE,24.99816,56.27207
34,Khalifah A City,3396,AZ,231,AE,24.42588,54.605
35,Khawr Fakkān,3390,SH,231,AE,25.33132,56.34199
36,Khor Fakkan,3390,SH,231,AE,25.33966,56.3028
37,Manama,3395,AJ,231,AE,25.32568,56.00259
38,Masfout,3395,AJ,231,AE,24.83982,56.05158
39,Milehah,3390,SH,231,AE,25.10097,55.91282
40,Murbaḩ,3390,SH,231,AE,25.27623,56.36256
41,Musaffah,3396,AZ,231,AE,24.35893,54.48267
42,Muzayri‘,3396,AZ,231,AE,23.14355,53.7881
43,Ras Al Khaimah,3394,RK,231,AE,25.46116,56.04058
44,Ras Al Khaimah City,3394,RK,231,AE,25.78953,55.9432
45,Reef Al Fujairah City,3393,FU,231,AE,25.14479,56.24764
46,Sharjah,3390,SH,231,AE,25.33737,55.41206
47,Umm AL Quwain,3392,UQ,231,AE,25.49326,55.7352
48,Umm Al Quwain City,3392,UQ,231,AE,25.56473,55.55517
49,Zayed City,3396,AZ,231,AE,23.65416,53.70522
50,Andkhōy,3889,FYB,1,AF,36.95293,65.12376
51,Asadābād,3876,KNR,1,AF,34.87311,71.14697
52,Ashkāsham,3901,BDS,1,AF,36.68333,71.53333
53,Aībak,3883,SAM,1,AF,36.26468,68.01551
54,Baghlān,3875,BGL,1,AF,36.13068,68.70829
55,Balkh,3884,BAL,1,AF,36.75635,66.8972
56,Baraki Barak,3897,LOG,1,AF,33.96744,68.9492
57,Bāmyān,3872,BAM,1,AF,34.82156,67.82734
58,Bāsawul,3882,NAN,1,AF,34.24749,70.87218
59,Bāzārak,3881,PAN,1,AF,35.31292,69.51519
60,Chahār Burj,3887,HER,1,AF,34.24475,62.19165
61,Charikar,3895,PAR,1,AF,35.01361,69.17139
62,Chīras,3885,SAR,1,AF,35.41674,65.98234
63,Darzāb,3886,JOW,1,AF,35.97744,65.37828
64,Dasht-e Archī,3900,KDZ,1,AF,37.13333,69.16667
65,Dowlatābād,3884,BAL,1,AF,36.98821,66.82069
66,Farah,3899,FRA,1,AF,32.37451,62.11638
67,Fayrōz Kōh,3888,GHO,1,AF,34.51952,65.25093
68,Fayzabad,3901,BDS,1,AF,37.11664,70.58002
69,Gardez,3894,PIA,1,AF,33.59744,69.22592
70,Gereshk,3873,HEL,1,AF,31.82089,64.57005
71,Ghazni,3870,GHA,1,AF,33.55391,68.42096
72,Ghormach,3871,BDG,1,AF,35.73062,63.78264
73,Ghōriyān,3887,HER,1,AF,34.3448,61.49321
74,Herāt,3887,HER,1,AF,34.34817,62.19967
75,Imām Şāḩib,3900,KDZ,1,AF,37.18897,68.93644
76,Jabal os Saraj,3895,PAR,1,AF,35.11833,69.23778
77,Jalālābād,3882,NAN,1,AF,34.42647,70.45153
78,Jurm,3901,BDS,1,AF,36.86477,70.83421
79,Kabul,3902,KAB,1,AF,34.52813,69.17233
80,Kafir Qala,3887,HER,1,AF,34.66667,61.06667
81,Kandahār,3890,KAN,1,AF,31.61332,65.71013
82,Karukh,3887,HER,1,AF,34.48108,62.5863
83,Khanabad,3900,KDZ,1,AF,36.6825,69.11556
84,Khandūd,3901,BDS,1,AF,36.95127,72.318
85,Khulm,3884,BAL,1,AF,36.69736,67.69826
86,Khāsh,3896,NIM,1,AF,31.52919,62.79055
87,Khōst,3878,KHO,1,AF,33.33951,69.92041
88,Kuhsān,3887,HER,1,AF,34.65389,61.19778
89,Kunduz,3900,KDZ,1,AF,36.72895,68.857
90,Kushk,3887,HER,1,AF,33.29565,61.95221
91,Lab-Sar,3884,BAL,1,AF,36.02634,66.83799
92,Larkird,3885,SAR,1,AF,35.48936,66.66409
93,Lashkar Gāh,3873,HEL,1,AF,31.59382,64.37161
94,Markaz-e Woluswalī-ye Āchīn,3882,NAN,1,AF,34.12583,70.70778
95,Markaz-e Ḩukūmat-e Darwēshān,3873,HEL,1,AF,31.13231,64.1934
96,Maymana,3889,FYB,1,AF,35.92139,64.78361
97,Mazār-e Sharīf,3884,BAL,1,AF,36.70904,67.11087
98,Mehtar Lām,3891,LAG,1,AF,34.67139,70.20944
99,Mīr Bachah Kōṯ,3902,KAB,1,AF,34.74999,69.11899
100,Mīrābād,3896,NIM,1,AF,30.43624,61.8383
101,Nahrīn,3875,BGL,1,AF,36.0649,69.13343
102,Nīlī,3892,DAY,1,AF,33.76329,66.07617
103,Paghmān,3902,KAB,1,AF,34.58787,68.95091
104,Panjāb,3872,BAM,1,AF,34.38795,67.02327
105,Pul-e Khumrī,3875,BGL,1,AF,35.94458,68.71512
106,Pul-e ‘Alam,3897,LOG,1,AF,33.99529,69.02274
107,Pārūn,3880,NUR,1,AF,35.42064,70.92261
108,Qala i Naw,3871,BDG,1,AF,34.98735,63.12891
109,Qalāt,3874,ZAB,1,AF,32.10575,66.90833
110,Qal‘ah-ye Shahr,3885,SAR,1,AF,35.54729,65.5676
111,Qarah Bāgh,3887,HER,1,AF,34.94023,61.77589
112,Qarchī Gak,3884,BAL,1,AF,37.03999,66.78891
113,Qarqīn,3886,JOW,1,AF,37.41853,66.04358
114,Qarāwul,3900,KDZ,1,AF,37.21959,68.7802
115,Rāghistān,3901,BDS,1,AF,37.66079,70.67346
116,Rūdbār,3896,NIM,1,AF,30.15,62.6
117,Sang-e Chārak,3885,SAR,1,AF,35.84972,66.43694
118,Sangīn,3873,HEL,1,AF,32.07275,64.8359
119,Sar-e Pul,3885,SAR,1,AF,36.21544,65.93249
120,Saṟōbī,3877,PKA,1,AF,32.75221,69.04587
121,Shahrak,3888,GHO,1,AF,34.10737,64.3052
122,Shibirghān,3886,JOW,1,AF,36.66757,65.7529
123,Shīnḏanḏ,3887,HER,1,AF,33.30294,62.1474
124,Sidqābād,3879,KAP,1,AF,35.02298,69.35112
125,Tagāw-Bāy,3885,SAR,1,AF,35.69941,66.06164
126,Taloqan,3893,TAK,1,AF,36.73605,69.53451
127,Tarinkot,3898,URU,1,AF,32.62998,65.87806
128,Tukzār,3885,SAR,1,AF,35.94831,66.42132
129,Tīr Pul,3887,HER,1,AF,34.59431,61.26895
130,Uruzgān,3898,URU,1,AF,32.92775,66.63253
131,Wākhān,3901,BDS,1,AF,37.0571,73.34928
132,Zaranj,3896,NIM,1,AF,30.95962,61.86037
133,Zarghūn Shahr,3877,PKA,1,AF,32.84734,68.44573
134,Zaṟah Sharan,3877,PKA,1,AF,33.14641,68.79213
135,Zindah Jān,3887,HER,1,AF,34.34264,61.74675
136,Āqchah,3886,JOW,1,AF,36.905,66.18341
137,Ārt Khwājah,3893,TAK,1,AF,37.08571,69.47958
138,Āsmār,3876,KNR,1,AF,35.03333,71.35809
139,Ḩukūmatī Azrah,3897,LOG,1,AF,34.17355,69.64573
140,Ḩukūmatī Dahanah-ye Ghōrī,3875,BGL,1,AF,35.90617,68.48869
141,‘Alāqahdārī Dīshū,3873,HEL,1,AF,30.43206,63.29802
142,All Saints,3704,7,10,AG,17.06671,-61.79303
143,Bolands,3707,5,10,AG,17.06565,-61.87466
144,Codrington,3708,10,10,AG,17.63333,-61.83333
145,Falmouth,3705,6,10,AG,17.02741,-61.78136
146,Liberta,3705,6,10,AG,17.04141,-61.79052
147,Parham,3704,7,10,AG,17.09682,-61.77046
148,Piggotts,3709,3,10,AG,17.11667,-61.8
149,Potters Village,3706,4,10,AG,17.11337,-61.81962
150,Saint John’s,3706,4,10,AG,17.12096,-61.84329
151,Bajram Curri,623,KU,3,AL,42.35734,20.07679
152,Ballsh,631,4,3,AL,40.59889,19.73472
153,Banaj,629,BR,3,AL,40.82492,19.84074
154,Bashkia Berat,629,BR,3,AL,40.69997,19.94983
155,Bashkia Bulqizë,610,9,3,AL,41.47152,20.33192
156,Bashkia Devoll,630,6,3,AL,40.60078,20.93814
157,Bashkia Divjakë,631,4,3,AL,40.95716,19.52364
158,Bashkia Dropull,621,GJ,3,AL,39.98584,20.30529
159,Bashkia Durrës,639,DR,3,AL,41.42743,19.4869
160,Bashkia Fier,631,4,3,AL,40.72937,19.4869
161,Bashkia Finiq,634,12,3,AL,39.84393,20.16659
162,Bashkia Himarë,634,12,3,AL,40.11581,19.81389
163,Bashkia Kavajë,633,TR,3,AL,41.18127,19.55579
164,Bashkia Kelcyrë,621,GJ,3,AL,40.36196,20.16476
165,Bashkia Klos,610,9,3,AL,41.50826,20.07107
166,Bashkia Kolonjë,630,6,3,AL,40.3142,20.61482
167,Bashkia Konispol,634,12,3,AL,39.70064,20.13353
168,Bashkia Krujë,639,DR,3,AL,41.50091,19.72571
169,Bashkia Kurbin,609,8,3,AL,41.62215,19.70734
170,Bashkia Kuçovë,629,BR,3,AL,40.82489,19.9535
171,Bashkia Lezhë,609,8,3,AL,41.8132,19.64121
172,Bashkia Libohovë,621,GJ,3,AL,40.10754,20.25753
173,Bashkia Maliq,630,6,3,AL,40.75508,20.60748
174,Bashkia Mallakastër,631,4,3,AL,40.55669,19.77347
175,Bashkia Malësi e Madhe,626,SH,3,AL,42.36798,19.58977
176,Bashkia Mat,610,9,3,AL,41.63317,20.01228
177,Bashkia Memaliaj,621,GJ,3,AL,40.41524,19.96911
178,Bashkia Mirditë,609,8,3,AL,41.80953,19.99024
179,Bashkia Patos,631,4,3,AL,40.67793,19.65591
180,Bashkia Poliçan,629,BR,3,AL,40.58608,20.04535
181,Bashkia Pukë,626,SH,3,AL,42.02997,19.92778
182,Bashkia Pustec,630,6,3,AL,40.83591,20.89405
183,Bashkia Përmet,621,GJ,3,AL,40.23246,20.41091
184,Bashkia Selenicë,634,12,3,AL,40.39503,19.65958
185,Bashkia Shijak,639,DR,3,AL,41.33558,19.58977
186,Bashkia Skrapar,629,BR,3,AL,40.56036,20.25477
187,Bashkia Tepelenë,621,GJ,3,AL,40.26736,19.97003
188,Bashkia Vau i Dejës,626,SH,3,AL,42.04834,19.69999
189,Bashkia Vlorë,634,12,3,AL,40.4134,19.49792
190,Bashkia Vorë,633,TR,3,AL,41.39804,19.67703
191,Berat,629,BR,3,AL,40.70583,19.95222
192,Bilisht,630,6,3,AL,40.6275,20.99
193,Bulqizë,610,9,3,AL,41.49167,20.22194
194,Burrel,610,9,3,AL,41.61028,20.00889
195,Delvinë,634,12,3,AL,39.95111,20.09778
196,Divjakë,631,4,3,AL,40.99667,19.52944
197,Durrës,639,DR,3,AL,41.32355,19.45469
198,Durrës District,639,DR,3,AL,41.3166,19.45
199,Ersekë,630,6,3,AL,40.33778,20.67889
200,Fier,631,4,3,AL,40.72389,19.55611
201,Fier-Çifçi,631,4,3,AL,40.71667,19.56667
202,Fushë-Arrëz,626,SH,3,AL,42.06222,20.01667
203,Fushë-Krujë,639,DR,3,AL,41.47833,19.71778
204,Gjinkar,621,GJ,3,AL,40.19944,20.40611
205,Gjirokastër,621,GJ,3,AL,40.07583,20.13889
206,Himarë,634,12,3,AL,40.10167,19.74472
207,Kamëz,633,TR,3,AL,41.38167,19.76028
208,Kavajë,633,TR,3,AL,41.18556,19.55694
209,Klos,610,9,3,AL,41.50694,20.08667
210,Konispol,634,12,3,AL,39.65889,20.18139
211,Koplik,626,SH,3,AL,42.21361,19.43639
212,Korçë,630,6,3,AL,40.61861,20.78083
213,Krrabë,633,TR,3,AL,41.21556,19.97139
214,Krujë,639,DR,3,AL,41.50917,19.79278
215,Krumë,623,KU,3,AL,42.19694,20.41333
216,Ksamil,634,12,3,AL,39.76889,19.99972
217,Kukës,623,KU,3,AL,42.07694,20.42194
218,Kurbnesh,609,8,3,AL,41.77972,20.08361
219,Kuçovë,629,BR,3,AL,40.80028,19.91667
220,Këlcyrë,621,GJ,3,AL,40.31306,20.18944
221,Lazarat,621,GJ,3,AL,40.04667,20.1475
222,Laç,609,8,3,AL,41.63556,19.71306
223,Leskovik,630,6,3,AL,40.15139,20.59722
224,Lezhë,609,8,3,AL,41.78361,19.64361
225,Libohovë,621,GJ,3,AL,40.03111,20.26306
226,Libonik,630,6,3,AL,40.70444,20.70861
227,Lushnjë,631,4,3,AL,40.94194,19.705
228,Maliq,630,6,3,AL,40.70583,20.69972
229,Mamurras,609,8,3,AL,41.5775,19.69222
230,Mborje,630,6,3,AL,40.60333,20.80306
231,Memaliaj,621,GJ,3,AL,40.35167,19.98028
232,Milot,609,8,3,AL,41.68389,19.71556
233,Orikum,634,12,3,AL,40.32528,19.47139
234,Patos,631,4,3,AL,40.68333,19.61944
235,Patos Fshat,631,4,3,AL,40.64278,19.65083
236,Peshkopi,610,9,3,AL,41.685,20.42889
237,Pogradec,630,6,3,AL,40.9025,20.6525
238,Poliçan,629,BR,3,AL,40.61222,20.09806
239,Pukë,626,SH,3,AL,42.04444,19.89972
240,Përmet,621,GJ,3,AL,40.23361,20.35167
241,Roskovec,631,4,3,AL,40.7375,19.70222
242,Rrethi i Beratit,629,BR,3,AL,40.66667,20
243,Rrethi i Bulqizës,610,9,3,AL,41.5,20.33333
244,Rrethi i Delvinës,634,12,3,AL,39.91667,20.08333
245,Rrethi i Devollit,630,6,3,AL,40.58333,20.91667
246,Rrethi i Dibrës,610,9,3,AL,41.75,20.33333
247,Rrethi i Hasit,623,KU,3,AL,42.16667,20.33333
248,Rrethi i Kavajës,633,TR,3,AL,41.16667,19.58333
249,Rrethi i Kolonjës,630,6,3,AL,40.25,20.66667
250,Rrethi i Krujës,639,DR,3,AL,41.55,19.75
251,Rrethi i Kukësit,623,KU,3,AL,42,20.33333
252,Rrethi i Kurbinit,609,8,3,AL,41.63333,19.71667
253,Rrethi i Kuçovës,629,BR,3,AL,40.83333,19.91667
254,Rrethi i Mallakastrës,631,4,3,AL,40.55,19.78333
255,Rrethi i Malësia e Madhe,626,SH,3,AL,42.33333,19.58333
256,Rrethi i Matit,610,9,3,AL,41.58333,20.08333
257,Rrethi i Shkodrës,626,SH,3,AL,42.06917,19.53506
258,Rrethi i Skraparit,629,BR,3,AL,40.55,20.26667
259,Rrethi i Tiranës,633,TR,3,AL,41.33333,19.91667
260,Rrogozhinë,633,TR,3,AL,41.07639,19.66528
261,Rrëshen,609,8,3,AL,41.7675,19.87556
262,Rubik,609,8,3,AL,41.77444,19.78611
263,Sarandë,634,12,3,AL,39.87534,20.00477
264,Selenicë,634,12,3,AL,40.53056,19.63583
265,Shijak,639,DR,3,AL,41.34556,19.56722
266,Shkodër,626,SH,3,AL,42.06828,19.51258
267,Shëngjin,609,8,3,AL,41.81361,19.59389
268,Sinaballaj,633,TR,3,AL,41.06889,19.69944
269,Sukth,639,DR,3,AL,41.38056,19.53778
270,Tepelenë,621,GJ,3,AL,40.29583,20.01917
271,Tirana,633,TR,3,AL,41.3275,19.81889
272,Ulëz,610,9,3,AL,41.68278,19.89333
273,Ura Vajgurore,629,BR,3,AL,40.76889,19.87778
274,Vau i Dejës,626,SH,3,AL,42.01,19.62472
275,Velçan,630,6,3,AL,40.95472,20.46222
276,Vlorë,634,12,3,AL,40.4686,19.48318
277,Vorë,633,TR,3,AL,41.39083,19.655
278,Voskopojë,630,6,3,AL,40.63306,20.58889
279,Vukatanë,626,SH,3,AL,42.02806,19.54778
280,Çorovodë,629,BR,3,AL,40.50417,20.22722
281,Abovyan,2033,KT,12,AM,40.27368,44.63348
282,Abovyan,2024,AR,12,AM,40.04851,44.54742
283,Agarak,2029,LO,12,AM,41.01072,44.46845
284,Agarak,2027,SU,12,AM,39.20684,46.5446
285,Agarakadzor,2025,VD,12,AM,39.73608,45.35553
286,Agarakavan,2023,AG,12,AM,40.33069,44.07233
287,Aghavnadzor,2033,KT,12,AM,40.58195,44.69581
288,Aghavnadzor,2025,VD,12,AM,39.78607,45.2279
289,Aghavnatun,2026,AV,12,AM,40.2333,44.25295
290,Akht’ala,2029,LO,12,AM,41.16838,44.75811
291,Akhuryan,2031,SH,12,AM,40.78003,43.90027
292,Aknalich,2026,AV,12,AM,40.14728,44.16669
293,Aknashen,2026,AV,12,AM,40.09551,44.28604
294,Akner,2027,SU,12,AM,39.53491,46.30732
295,Akunk’,2033,KT,12,AM,40.26672,44.6861
296,Akunk’,2028,GR,12,AM,40.15886,45.72568
297,Alashkert,2026,AV,12,AM,40.10712,44.05108
298,Alaverdi,2029,LO,12,AM,41.09766,44.67316
299,Amasia,2031,SH,12,AM,40.95442,43.7872
300,Angeghakot’,2027,SU,12,AM,39.56952,45.94452
301,Anushavan,2031,SH,12,AM,40.65008,43.98053
302,Apaga,2026,AV,12,AM,40.09729,44.25293
303,Aparan,2023,AG,12,AM,40.59323,44.3589
304,Arabkir,2030,ER,12,AM,40.20549,44.50699
305,Aragats,2023,AG,12,AM,40.48889,44.3529
306,Arak’s,2026,AV,12,AM,40.05548,44.30292
307,Aralez,2024,AR,12,AM,39.90008,44.6557
308,Aramus,2033,KT,12,AM,40.25095,44.66351
309,Ararat,2024,AR,12,AM,39.83069,44.70569
310,Arazap’,2026,AV,12,AM,40.04169,44.14728
311,Arbat’,2026,AV,12,AM,40.13892,44.40289
312,Archis,2032,TV,12,AM,41.16351,44.87631
313,Areni,2025,VD,12,AM,39.71668,45.18329
314,Arevabuyr,2024,AR,12,AM,40.03607,44.46948
315,Arevashat,2026,AV,12,AM,40.14447,44.37512
316,Arevashogh,2029,LO,12,AM,40.86039,44.27438
317,Arevik,2026,AV,12,AM,40.1001,44.09448
318,Arevik,2031,SH,12,AM,40.7417,43.9043
319,Arevshat,2024,AR,12,AM,40.03963,44.54179
320,Arevshat,2031,SH,12,AM,40.65345,44.04419
321,Argavand,2030,ER,12,AM,40.15289,44.4389
322,Argavand,2026,AV,12,AM,40.0611,44.09448
323,Argel,2033,KT,12,AM,40.37793,44.6001
324,Armash,2024,AR,12,AM,39.76672,44.8111
325,Armavir,2026,AV,12,AM,40.15446,44.03815
326,Arrap’i,2031,SH,12,AM,40.78276,43.80583
327,Arshaluys,2026,AV,12,AM,40.16949,44.21393
328,Artashat,2024,AR,12,AM,39.96144,44.54447
329,Arteni,2023,AG,12,AM,40.2973,43.76672
330,Artimet,2026,AV,12,AM,40.15008,44.26672
331,Artsvaberd,2032,TV,12,AM,40.83947,45.47033
332,Arzakan,2033,KT,12,AM,40.45007,44.60828
333,Arzni,2033,KT,12,AM,40.2973,44.59869
334,Ashnak,2023,AG,12,AM,40.33069,43.91669
335,Ashtarak,2023,AG,12,AM,40.2991,44.36204
336,Astghadzor,2028,GR,12,AM,40.12231,45.35553
337,Avshar,2024,AR,12,AM,39.85553,44.65832
338,Aygavan,2024,AR,12,AM,39.87327,44.66984
339,Aygehovit,2032,TV,12,AM,40.97951,45.25033
340,Aygek,2026,AV,12,AM,40.1889,44.38611
341,Aygepat,2024,AR,12,AM,39.95845,44.59981
342,Aygeshat,2026,AV,12,AM,40.07507,44.0611
343,Aygestan,2024,AR,12,AM,40.00293,44.55829
344,Aygezard,2024,AR,12,AM,39.95436,44.60229
345,Azatamut,2032,TV,12,AM,40.98204,45.18551
346,Azatan,2031,SH,12,AM,40.71959,43.82727
347,Baghramyan,2026,AV,12,AM,40.19452,44.36951
348,Bagratashen,2032,TV,12,AM,41.24358,44.81737
349,Balahovit,2033,KT,12,AM,40.25153,44.60828
350,Bambakashat,2026,AV,12,AM,40.10828,44.01947
351,Bardzrashen,2024,AR,12,AM,40.08533,44.57957
352,Basen,2031,SH,12,AM,40.75767,43.99274
353,Bazum,2029,LO,12,AM,40.86763,44.43978
354,Berd,2032,TV,12,AM,40.88135,45.38901
355,Berdavan,2032,TV,12,AM,41.20503,44.99967
356,Berk’anush,2024,AR,12,AM,39.9779,44.51672
357,Bjni,2033,KT,12,AM,40.45831,44.65008
358,Brrnakot’,2027,SU,12,AM,39.49742,45.97241
359,Burastan,2024,AR,12,AM,39.99157,44.49681
360,Buzhakan,2033,KT,12,AM,40.45569,44.51947
361,Byurakan,2023,AG,12,AM,40.33894,44.27275
362,Byuravan,2024,AR,12,AM,40.01604,44.51889
363,Byureghavan,2033,KT,12,AM,40.31417,44.59333
364,Chambarak,2028,GR,12,AM,40.59655,45.35498
365,Chochkan,2029,LO,12,AM,41.18118,44.83217
366,Dalar,2024,AR,12,AM,39.97653,44.52649
367,Dalarik,2026,AV,12,AM,40.2279,43.87793
368,Darakert,2024,AR,12,AM,40.10553,44.41388
369,Darpas,2029,LO,12,AM,40.83674,44.42494
370,Dashtavan,2024,AR,12,AM,40.1001,44.39172
371,Ddmashen,2028,GR,12,AM,40.57028,44.82295
372,Dilijan,2032,TV,12,AM,40.7417,44.8501
373,Dimitrov,2024,AR,12,AM,40.00848,44.4917
374,Doghs,2026,AV,12,AM,40.22229,44.27228
375,Drakhtik,2028,GR,12,AM,40.56497,45.2367
376,Dsegh,2029,LO,12,AM,40.9617,44.65003
377,Dvin,2024,AR,12,AM,40.01984,44.58376
378,Dzit’hank’ov,2031,SH,12,AM,40.50848,43.82092
379,Dzoraghbyur,2033,KT,12,AM,40.20412,44.6415
380,Dzoragyugh,2028,GR,12,AM,40.16957,45.18337
381,Dzorastan,2027,SU,12,AM,39.27059,46.3572
382,Fantan,2033,KT,12,AM,40.39447,44.6861
383,Fioletovo,2029,LO,12,AM,40.72241,44.71769
384,Gagarin,2028,GR,12,AM,40.54026,44.86962
385,Gandzak,2028,GR,12,AM,40.31472,45.11139
386,Garrni,2033,KT,12,AM,40.11931,44.73442
387,Gavarr,2028,GR,12,AM,40.35398,45.12386
388,Gay,2026,AV,12,AM,40.08444,44.30528
389,Geghakert,2026,AV,12,AM,40.18516,44.24331
390,Geghamasar,2028,GR,12,AM,40.31091,45.67924
391,Geghamavan,2028,GR,12,AM,40.5625,44.88892
392,Geghanist,2026,AV,12,AM,40.14587,44.43048
393,Getap’,2025,VD,12,AM,39.76392,45.30829
394,Getashen,2026,AV,12,AM,40.04449,43.94171
395,Getazat,2024,AR,12,AM,40.03844,44.56369
396,Ghukasavan,2024,AR,12,AM,40.12793,44.41669
397,Gladzor,2025,VD,12,AM,39.7807,45.34729
398,Gmbet’,2026,AV,12,AM,40.22369,44.25409
399,Gogaran,2029,LO,12,AM,40.89255,44.19915
400,Goght’,2033,KT,12,AM,40.1347,44.78332
401,Goravan,2024,AR,12,AM,39.90832,44.73328
402,Goris,2027,SU,12,AM,39.51111,46.34168
403,Griboyedov,2026,AV,12,AM,40.11307,44.27169
404,Gugark’,2029,LO,12,AM,40.8046,44.54025
405,Gyulagarak,2029,LO,12,AM,40.96715,44.47144
406,Gyumri,2031,SH,12,AM,40.7942,43.84528
407,Haghartsin,2032,TV,12,AM,40.77614,44.96847
408,Hats’avan,2027,SU,12,AM,39.46405,45.97047
409,Hayanist,2024,AR,12,AM,40.12231,44.37793
410,Haykashen,2026,AV,12,AM,40.07233,44.30829
411,Haykavan,2031,SH,12,AM,40.80312,43.75173
412,Hnaberd,2023,AG,12,AM,40.63721,44.14058
413,Horrom,2031,SH,12,AM,40.65973,43.89032
414,Hovtamej,2026,AV,12,AM,40.18329,44.25848
415,Hovtashat,2024,AR,12,AM,40.09729,44.34448
416,Hovtashen,2024,AR,12,AM,40.02508,44.45007
417,Hrazdan,2033,KT,12,AM,40.49748,44.7662
418,Ijevan,2032,TV,12,AM,40.87877,45.14851
419,Janfida,2026,AV,12,AM,40.04449,44.02789
420,Jermuk,2025,VD,12,AM,39.84168,45.66949
421,Jrahovit,2024,AR,12,AM,40.0473,44.4751
422,Jrashen,2030,ER,12,AM,40.05275,44.51259
423,Jrashen,2029,LO,12,AM,40.79028,44.18664
424,Kamo,2031,SH,12,AM,40.82572,43.95071
425,Kapan,2027,SU,12,AM,39.20755,46.40576
426,Kaputan,2033,KT,12,AM,40.32507,44.70007
427,Karanlukh,2028,GR,12,AM,40.10444,45.28972
428,Karbi,2023,AG,12,AM,40.33069,44.37793
429,Karchaghbyur,2028,GR,12,AM,40.17048,45.57785
430,Kasakh,2023,AG,12,AM,40.53697,44.41046
431,Khasht’arrak,2032,TV,12,AM,40.93668,45.1821
432,Khndzoresk,2027,SU,12,AM,39.50568,46.4361
433,Khoronk’,2026,AV,12,AM,40.13611,44.24731
434,Kosh,2023,AG,12,AM,40.30011,44.16107
435,Kotayk’,2033,KT,12,AM,40.27789,44.66388
436,K’anak’erravan,2030,ER,12,AM,40.24739,44.53511
437,Lanjaghbyur,2028,GR,12,AM,40.26947,45.14447
438,Lchap’,2028,GR,12,AM,40.45569,45.07507
439,Lchashen,2028,GR,12,AM,40.51947,44.93048
440,Lenughi,2026,AV,12,AM,40.12512,43.96393
441,Lerrnakert,2031,SH,12,AM,40.5625,43.9389
442,Lerrnanist,2033,KT,12,AM,40.46676,44.79249
443,Lerrnants’k’,2029,LO,12,AM,40.79532,44.27435
444,Lerrnapat,2029,LO,12,AM,40.81538,44.39344
